"Group.1","x"
2012-08-01,9.37741469049951
2012-08-02,9.82624872231694
2012-08-03,10.6731219105458
2012-08-04,10.8801194776069
2012-08-05,10.489605642525
2012-08-06,10.7840386339646
2012-08-07,10.7826938765014
2012-08-08,10.9353347606111
2012-08-09,11.1523269808653
2012-08-10,11.237666764359
2012-08-11,11.3359607222889
2012-08-12,11.50038274725
2012-08-13,11.6986251537986
2012-08-14,12.0744966080236
2012-08-15,12.6468165914847
2012-08-16,13.3528488673292
2012-08-17,14.0015669023917
2012-08-18,11.7826516972069
2012-08-19,9.39403275244924
2012-08-20,9.62179504249736
2012-08-21,10.1085992881785
2012-08-22,10.0489457113402
2012-08-23,9.99557091823403
2012-08-24,10.1284834987478
2012-08-25,10.4304322764104
2012-08-26,10.501262277691
2012-08-27,11.1983472834882
2012-08-28,10.9823239540042
2012-08-29,10.8394533545924
2012-08-30,10.7241366725819
2012-08-31,10.2740100210624
2012-09-01,10.0413114802288
2012-09-02,9.98539165958097
2012-09-03,10.3036599433167
2012-09-04,10.3161886455271
2012-09-05,10.490573848466
2012-09-06,10.8691519738986
2012-09-07,10.9791333642125
2012-09-08,10.8976671806375
2012-09-09,10.9138785772187
2012-09-10,10.9213509763889
2012-09-11,10.8888976112451
2012-09-12,11.0673574910993
2012-09-13,11.2579490200799
2012-09-14,11.4379911696111
2012-09-15,11.5635836096111
2012-09-16,11.671985720034
2012-09-17,11.7409305916243
2012-09-18,11.8732937109646
2012-09-19,12.3378152352632
2012-09-20,12.4007360925354
2012-09-21,12.1992832564938
2012-09-22,12.0883394550437
2012-09-23,11.9217126849153
2012-09-24,11.8954397094174
2012-09-25,11.8996130630424
2012-09-26,12.0244889519799
2012-09-27,12.1576780867382
2012-09-28,12.1624132263813
2012-09-29,12.2161397658778
2012-09-30,12.1905138888889
2012-10-01,12.1586491947861
2012-10-02,12.4410948011667
2012-10-03,12.7939791994111
2012-10-04,12.7257306736014
2012-10-05,12.5219585714014
2012-10-06,12.3990131038764
2012-10-07,11.9175507470118
2012-10-08,11.2989946399979
2012-10-09,11.9238865783431
2012-10-10,11.9934177648792
2012-10-11,11.9580592849646
2012-10-12,11.9840013525063
2012-10-13,11.8919098001632
2012-10-14,11.8257676462826
2012-10-15,11.5238843197917
2012-10-16,11.8233377509438
2012-10-17,11.7860985524604
2012-10-18,11.7859183994299
2012-10-19,11.6765443405354
2012-10-20,11.6082643363611
2012-10-21,11.4839227845833
2012-10-22,11.4601661375951
2012-10-23,11.5529154067868
2012-10-24,11.4194245677292
2012-10-25,10.9317047485764
2012-10-26,10.2612610922416
2012-10-27,10.2355210335171
2012-10-28,10.5274865822764
2012-10-29,10.6349240990931
2012-10-30,10.731240506841
2012-10-31,10.8547555864708
2012-11-01,10.9341387604056
2012-11-02,10.71010295335
2012-11-03,10.5951392046757
2012-11-04,10.52989408639
2012-11-05,10.6602090992118
2012-11-06,10.6693455078285
2012-11-07,10.7283736265611
2012-11-08,10.6687283218514
2012-11-09,10.7889329455972
2012-11-10,10.7581459136924
2012-11-11,10.7230959013049
2012-11-12,10.8443756448069
2012-11-13,10.8755513107521
2012-11-14,10.9267239149681
2012-11-15,10.9847174730528
2012-11-16,11.3609978322729
2012-11-17,11.5606585143271
2012-11-18,11.5889879114757
2012-11-19,11.5463949830618
2012-11-20,11.6061993417146
2012-11-21,11.6175020472611
2012-11-22,11.8450971094396
2012-11-23,12.0487541999611
2012-11-24,12.2009489675771
2012-11-25,12.2975372192701
2012-11-26,12.252309276041
2012-11-27,12.0457748643299
2012-11-28,12.2112034809333
2012-11-29,12.313297429491
2012-11-30,12.3937318656868
2012-12-01,12.3949800962639
2012-12-02,12.4006074702292
2012-12-03,12.4620742568562
2012-12-04,12.7113580878465
2012-12-05,13.1324826573174
2012-12-06,13.3097037613813
2012-12-07,13.359427757416
2012-12-08,13.3457394472875
2012-12-09,13.221157480616
2012-12-10,13.2398920773993
2012-12-11,13.3414911332285
2012-12-12,13.4206674679924
2012-12-13,13.4236458458771
2012-12-14,13.5698186218986
2012-12-15,13.3491276114694
2012-12-16,13.3261005798826
2012-12-17,13.1559451359535
2012-12-18,13.0812617363014
2012-12-19,13.2324222524632
2012-12-20,13.3331238502153
2012-12-21,13.3118890683132
2012-12-22,13.2388962450361
2012-12-23,13.134485558591
2012-12-24,13.1410984744333
2012-12-25,13.1557580117181
2012-12-26,13.1505145403486
2012-12-27,13.118377665859
2012-12-28,13.1828558807701
2012-12-29,13.2091041666667
2012-12-30,13.2138127270833
2012-12-31,13.2213503909465
2013-01-01,13.1749014746236
2013-01-02,13.1295516662833
2013-01-03,13.1556921456035
2013-01-04,13.1855092122757
2013-01-05,13.1208632347021
2013-01-06,13.1040516723882
2013-01-07,13.1444298043326
2013-01-08,13.3547640456236
2013-01-09,13.5185712997035
2013-01-10,13.8289242486208
2013-01-11,13.9730999890639
2013-01-12,13.9894200080069
2013-01-13,13.8129112703861
2013-01-14,13.9498045026556
2013-01-15,14.1674319469674
2013-01-16,14.4650056091722
2013-01-17,15.1116599383347
2013-01-18,15.4881899567687
2013-01-19,15.438906824216
2013-01-20,15.5770897611625
2013-01-21,16.3612435631243
2013-01-22,17.176881275916
2013-01-23,17.3639581032979
2013-01-24,17.8873859904667
2013-01-25,17.1763304019201
2013-01-26,17.0991904516368
2013-01-27,17.4569093275563
2013-01-28,18.2106367121847
2013-01-29,19.1724581597826
2013-01-30,19.2575905511451
2013-01-31,20.2867343102965
2013-02-01,20.5876307791569
2013-02-02,19.8841211180451
2013-02-03,20.2111818492937
2013-02-04,20.3718073427715
2013-02-05,20.4338521054819
2013-02-06,20.8691745615111
2013-02-07,21.4908930323778
2013-02-08,22.3968200352201
2013-02-09,23.0463692989097
2013-02-10,23.4220345662729
2013-02-11,23.733547844575
2013-02-12,25.0950025942167
2013-02-13,25.4396469675465
2013-02-14,26.5650235573208
2013-02-15,27.2211284029597
2013-02-16,27.2527673506104
2013-02-17,26.8801270393806
2013-02-18,26.8366730016687
2013-02-19,28.4676997103576
2013-02-20,29.7317873767944
2013-02-21,29.9296975204319
2013-02-22,30.4899250986868
2013-02-23,29.2447506806708
2013-02-24,29.7603009895507
2013-02-25,30.12714552775
2013-02-26,31.0110446727479
2013-02-27,31.4072732418097
2013-02-28,33.365603356059
2013-03-01,34.2557365868993
2013-03-02,34.1999384812986
2013-03-03,34.1929048038924
2013-03-04,35.8617290118771
2013-03-05,40.4314119063035
2013-03-06,45.5459073400799
2013-03-07,42.6453503991458
2013-03-08,43.2387130027979
2013-03-09,45.1354580785479
2013-03-10,46.2535554565435
2013-03-11,46.8992507983194
2013-03-12,44.6777095682208
2013-03-13,46.4035432517472
2013-03-14,47.3706060182208
2013-03-15,47.0776770039681
2013-03-16,46.7847996818986
2013-03-17,47.0272239038035
2013-03-18,48.0348232947854
2013-03-19,55.9555451052687
2013-03-20,62.6191295196465
2013-03-21,70.4343534237486
2013-03-22,71.1734950249938
2013-03-23,63.9545410933083
2013-03-24,68.7501679020049
2013-03-25,73.5040263663667
2013-03-26,79.0990575909111
2013-03-27,87.6075820856896
2013-03-28,92.5027169814833
2013-03-29,90.7991696013451
2013-03-30,92.6913151967847
2013-03-31,94.2602465513083
2013-04-01,100.391127414117
2013-04-02,110.558202861139
2013-04-03,131.485318683583
2013-04-04,133.762511579896
2013-04-05,140.187827942458
2013-04-06,142.361924411597
2013-04-07,154.965893446146
2013-04-08,184.855045065243
2013-04-09,213.427467322021
2013-04-10,200.61299116796
2013-04-11,109.118079633522
2013-04-12,80.6938483516924
2013-04-13,102.6161369764
2013-04-14,95.7777949377347
2013-04-15,87.2846632980514
2013-04-16,65.7096148201021
2013-04-17,85.6952899776236
2013-04-18,97.3705277894139
2013-04-19,117.928827654326
2013-04-20,122.523392744576
2013-04-21,120.449683308639
2013-04-22,121.66230178034
2013-04-23,131.218802670625
2013-04-24,147.611828987854
2013-04-25,148.588710085625
2013-04-26,134.669184031826
2013-04-27,133.194211786382
2013-04-28,133.931351622799
2013-04-29,141.096738634688
2013-04-30,140.789700136382
2013-05-01,124.955949381458
2013-05-02,110.183388598144
2013-05-03,93.0089167497833
2013-05-04,107.765230517834
2013-05-05,114.683743266889
2013-05-06,117.32263368725
2013-05-07,108.580530978472
2013-05-08,112.622046168083
2013-05-09,111.763106309
2013-05-10,116.243348637396
2013-05-11,115.577409283285
2013-05-12,115.151912113361
2013-05-13,116.066344838674
2013-05-14,114.048772790139
2013-05-15,110.327179279111
2013-05-16,111.292761133701
2013-05-17,115.432723938854
2013-05-18,117.596428272896
2013-05-19,117.50617633366
2013-05-20,117.6864285655
2013-05-21,117.638163252271
2013-05-22,118.49617972184
2013-05-23,121.28138873334
2013-05-24,126.595320417187
2013-05-25,128.661548099326
2013-05-26,129.687610154479
2013-05-27,128.701417596493
2013-05-28,125.892008685451
2013-05-29,128.130508166958
2013-05-30,128.642289606521
2013-05-31,127.854445142812
2013-06-01,128.358300610625
2013-06-02,122.739756140514
2013-06-03,120.472958447778
2013-06-04,121.012823107361
2013-06-05,120.635633681792
2013-06-06,119.834228106382
2013-06-07,112.951759226563
2013-06-08,109.405285883264
2013-06-09,98.0625976868764
2013-06-10,103.906381871579
2013-06-11,106.445645986868
2013-06-12,107.818143430111
2013-06-13,105.646787818737
2013-06-14,99.9114957707833
2013-06-15,99.8513015285688
2013-06-16,99.8277479842708
2013-06-17,100.233201099594
2013-06-18,104.412976433632
2013-06-19,105.553966261444
2013-06-20,105.455240868088
2013-06-21,101.635737030095
2013-06-22,100.218720753471
2013-06-23,100.320554703098
2013-06-24,98.9652845751812
2013-06-25,99.4438648188396
2013-06-26,98.5738912651049
2013-06-27,97.3246018420868
2013-06-28,90.8946442520597
2013-06-29,89.8100154077458
2013-06-30,89.2269222181701
2013-07-01,86.9653289529479
2013-07-02,86.5533008348806
2013-07-03,82.9117859476292
2013-07-04,78.0583811084778
2013-07-05,71.0390210178403
2013-07-06,66.8644255755243
2013-07-07,68.4485253397792
2013-07-08,74.2138490859306
2013-07-09,73.9458789437208
2013-07-10,79.3396738163875
2013-07-11,86.5609494823319
2013-07-12,92.0836931033222
2013-07-13,89.8146217554965
2013-07-14,91.4558991351674
2013-07-15,92.7970360946639
2013-07-16,92.3691015546549
2013-07-17,91.1168325193792
2013-07-18,83.3626565092743
2013-07-19,84.9051551507299
2013-07-20,86.2531496886361
2013-07-21,85.3634142189542
2013-07-22,86.1405269395306
2013-07-23,86.7221271812042
2013-07-24,87.6311919841493
2013-07-25,89.4084776489264
2013-07-26,90.1453830630535
2013-07-27,88.6405089739972
2013-07-28,90.3455568280569
2013-07-29,92.8329895732708
2013-07-30,94.7957383349028
2013-07-31,98.8076818826014
2013-08-01,97.1368796862986
2013-08-02,96.8452612431764
2013-08-03,96.0270277401354
2013-08-04,96.2788767184042
2013-08-05,97.6751493542424
2013-08-06,98.0654891404208
2013-08-07,97.4756887728493
2013-08-08,95.0869570365785
2013-08-09,93.1387749577972
2013-08-10,93.2573571320188
2013-08-11,93.9455118967403
2013-08-12,94.3023157065243
2013-08-13,96.3716429011903
2013-08-14,99.1316116980347
2013-08-15,98.6352685456535
2013-08-16,97.9497730271493
2013-08-17,98.6211721206
2013-08-18,99.0841656606236
2013-08-19,102.375819769237
2013-08-20,104.186032092833
2013-08-21,108.626368924882
2013-08-22,111.076936902
2013-08-23,107.905577386868
2013-08-24,108.504823746646
2013-08-25,111.638255570889
2013-08-26,112.25489591916
2013-08-27,117.753058482542
2013-08-28,118.388864798514
2013-08-29,118.694292850694
2013-08-30,121.858949640472
2013-08-31,128.617205615625
2013-09-01,130.440387151632
2013-09-02,130.556178467903
2013-09-03,129.613396905396
2013-09-04,126.076129679924
2013-09-05,122.117453133688
2013-09-06,120.471437347396
2013-09-07,119.187067662132
2013-09-08,118.505777310479
2013-09-09,119.76288665941
2013-09-10,122.840578702028
2013-09-11,123.687352463028
2013-09-12,126.71315868609
2013-09-13,127.745857838833
2013-09-14,125.602461914083
2013-09-15,124.974787520931
2013-09-16,125.988916945861
2013-09-17,126.809945529264
2013-09-18,127.401671826563
2013-09-19,125.565673131312
2013-09-20,123.729037561431
2013-09-21,123.430630824118
2013-09-22,123.083453773431
2013-09-23,123.108718075389
2013-09-24,123.115270572062
2013-09-25,124.264917226111
2013-09-26,124.356551512292
2013-09-27,125.850459395896
2013-09-28,126.585604662778
2013-09-29,127.399298994819
2013-09-30,126.110996977757
2013-10-01,127.166643644715
2013-10-02,117.470232816305
2013-10-03,113.951663421438
2013-10-04,121.34918606625
2013-10-05,121.554096759896
2013-10-06,122.099940661583
2013-10-07,123.434054835049
2013-10-08,123.880755637215
2013-10-09,125.462089224875
2013-10-10,126.05255953641
2013-10-11,126.767104749194
2013-10-12,127.522016854764
2013-10-13,130.226556809597
2013-10-14,135.367179265632
2013-10-15,138.598773301326
2013-10-16,142.612879471042
2013-10-17,142.572231002458
2013-10-18,149.231383526424
2013-10-19,163.764450898708
2013-10-20,165.724569755646
2013-10-21,176.536576883118
2013-10-22,189.944690163326
2013-10-23,197.323529077917
2013-10-24,191.233785199958
2013-10-25,180.333738387368
2013-10-26,181.573990486979
2013-10-27,187.299261108306
2013-10-28,195.38125235041
2013-10-29,200.069779673736
2013-10-30,201.464194201132
2013-10-31,201.079754119569
2013-11-01,202.827760652486
2013-11-02,204.453717370597
2013-11-03,206.927736877627
2013-11-04,221.351957050708
2013-11-05,240.080298843625
2013-11-06,260.058758329583
2013-11-07,288.109668412125
2013-11-08,323.177295241326
2013-11-09,336.887422210861
2013-11-10,306.349984089896
2013-11-11,337.262203270556
2013-11-12,353.28855642391
2013-11-13,386.345154649618
2013-11-14,412.470662429799
2013-11-15,421.070228187521
2013-11-16,435.187324617986
2013-11-17,468.83112814259
2013-11-18,575.6520964425
2013-11-19,589.010343114958
2013-11-20,549.653921623764
2013-11-21,680.924729164021
2013-11-22,759.561775816813
2013-11-23,832.696741948833
2013-11-24,804.614154228771
2013-11-25,813.746837363188
2013-11-26,859.780160101799
2013-11-27,940.38047809859
2013-11-28,999.847404967201
2013-11-29,1087.07702188736
2013-11-30,1128.99281269271
2013-12-01,997.399169514792
2013-12-02,1017.57131326976
2013-12-03,1053.97892597319
2013-12-04,1107.65803751736
2013-12-05,1015.90203364869
2013-12-06,901.997808691931
2013-12-07,706.422400765868
2013-12-08,756.847468249535
2013-12-09,888.588456542993
2013-12-10,946.953954112431
2013-12-11,889.952918749049
2013-12-12,866.631135370618
2013-12-13,880.903488651063
2013-12-14,857.590628958896
2013-12-15,843.374191022861
2013-12-16,747.408416266243
2013-12-17,686.153693301556
2013-12-18,536.90225335741
2013-12-19,643.881478797243
2013-12-20,663.378857568076
2013-12-21,599.044832579049
2013-12-22,634.167725058417
2013-12-23,639.953776826514
2013-12-24,648.867710565528
2013-12-25,666.754315051424
2013-12-26,726.823530021187
2013-12-27,722.261476499368
2013-12-28,720.194204839194
2013-12-29,718.839591564792
2013-12-30,732.545144009632
2013-12-31,732.040707426139
2014-01-01,746.386215614486
2014-01-02,763.686577270333
2014-01-03,800.469949432313
2014-01-04,818.314793930076
2014-01-05,884.19003504834
2014-01-06,939.272276934854
2014-01-07,862.124670420653
2014-01-08,817.777775440792
2014-01-09,820.44294904616
2014-01-10,833.894595410764
2014-01-11,883.418231139681
2014-01-12,853.937468552576
2014-01-13,816.223270156785
2014-01-14,822.042106207069
2014-01-15,839.435504441958
2014-01-16,827.624434790549
2014-01-17,799.401245293326
2014-01-18,808.139122216056
2014-01-19,821.229031097264
2014-01-20,830.121466941396
2014-01-21,821.092778275465
2014-01-22,816.749318777687
2014-01-23,810.684771783951
2014-01-24,785.525073259125
2014-01-25,800.339593609938
2014-01-26,814.645880618653
2014-01-27,789.535669392306
2014-01-28,784.204781297812
2014-01-29,795.042682833264
2014-01-30,793.278281919778
2014-01-31,802.631872373146
2014-02-01,814.466943764
2014-02-02,818.117968452875
2014-02-03,807.826457571813
2014-02-04,804.706144501965
2014-02-05,799.080800941528
2014-02-06,771.829045069069
2014-02-07,710.621750664917
2014-02-08,701.286163410125
2014-02-09,697.377081339653
2014-02-10,674.534138153528
2014-02-11,682.678981991285
2014-02-12,658.986090622833
2014-02-13,630.404799327451
2014-02-14,643.944188130264
2014-02-15,653.469012173507
2014-02-16,630.848275354368
2014-02-17,637.636651287493
2014-02-18,628.754188928285
2014-02-19,626.578532657493
2014-02-20,584.475077364562
2014-02-21,572.984818909646
2014-02-22,591.040644829111
2014-02-23,615.951814265458
2014-02-24,550.467348130125
2014-02-25,509.218793336799
2014-02-26,581.898186122354
2014-02-27,583.056972382667
2014-02-28,565.001238455819
2014-03-01,565.656400247625
2014-03-02,564.507382606333
2014-03-03,631.990405633056
2014-03-04,676.550621732264
2014-03-05,666.509368962576
2014-03-06,663.989276620118
2014-03-07,636.711929576299
2014-03-08,618.892243864257
2014-03-09,634.008484286725
2014-03-10,628.757857742882
2014-03-11,629.221638551715
2014-03-12,638.442964329181
2014-03-13,642.756673256778
2014-03-14,633.485022951333
2014-03-15,634.0987390995
2014-03-16,633.784356464181
2014-03-17,624.981525313826
2014-03-18,613.71505495309
2014-03-19,611.617287712215
2014-03-20,592.545602199833
2014-03-21,579.601711875667
2014-03-22,561.91431371
2014-03-23,562.476465065056
2014-03-24,567.188570806285
2014-03-25,578.123823670236
2014-03-26,579.220134151521
2014-03-27,530.69367596591
2014-03-28,503.294718817597
2014-03-29,496.697606267861
2014-03-30,466.059572801653
2014-03-31,453.679737044438
2014-04-01,478.937787690965
2014-04-02,457.506998125264
2014-04-03,437.468347939715
2014-04-04,446.335582064403
2014-04-05,453.851776507104
2014-04-06,457.800546234167
2014-04-07,454.20820990116
2014-04-08,453.540674018597
2014-04-09,445.885731361153
2014-04-10,395.930164597583
2014-04-11,416.101678696611
2014-04-12,425.231840986319
2014-04-13,415.497960096729
2014-04-14,454.911448139493
2014-04-15,497.194967428229
2014-04-16,519.332610656458
2014-04-17,502.297955727958
2014-04-18,485.403991176472
2014-04-19,498.504890460465
2014-04-20,504.748192147646
2014-04-21,500.781074517563
2014-04-22,494.394987740521
2014-04-23,489.806253701708
2014-04-24,490.370067388563
2014-04-25,459.709160039653
2014-04-26,458.691216891951
2014-04-27,448.837164252632
2014-04-28,439.483028817201
2014-04-29,445.790901269826
2014-04-30,447.550651594611
2014-05-01,457.347003476139
2014-05-02,450.057798618583
2014-05-03,440.84839682884
2014-05-04,436.360377052396
2014-05-05,431.128935846639
2014-05-06,430.009544513521
2014-05-07,440.396681171187
2014-05-08,444.396904312924
2014-05-09,449.362080802292
2014-05-10,453.235075147042
2014-05-11,442.610812500042
2014-05-12,440.055097454035
2014-05-13,438.757149080736
2014-05-14,444.766743443042
2014-05-15,448.263321736389
2014-05-16,448.641910690535
2014-05-17,449.439044245778
2014-05-18,447.391741223403
2014-05-19,447.611013694764
2014-05-20,475.534607038799
2014-05-21,494.496195952771
2014-05-22,518.229400198333
2014-05-23,529.193261830458
2014-05-24,524.521826664
2014-05-25,570.303364737535
2014-05-26,583.990143022424
2014-05-27,574.309736832458
2014-05-28,574.465671244944
2014-05-29,569.642473583646
2014-05-30,601.446753534236
2014-05-31,624.862788457576
2014-06-01,646.936011825486
2014-06-02,641.63708987425
2014-06-03,663.533881924674
2014-06-04,642.988088288722
2014-06-05,655.804033694903
2014-06-06,655.133843675069
2014-06-07,654.316680589639
2014-06-08,655.315266108243
2014-06-09,648.389635957167
2014-06-10,649.78756955459
2014-06-11,635.565260087694
2014-06-12,609.464797541535
2014-06-13,591.252329570243
2014-06-14,567.327201613618
2014-06-15,569.195688420583
2014-06-16,596.488780161694
2014-06-17,599.169687576424
2014-06-18,607.711883017722
2014-06-19,603.188404467799
2014-06-20,591.199973785667
2014-06-21,590.934929218063
2014-06-22,599.455569220403
2014-06-23,588.178858697674
2014-06-24,583.594737302354
2014-06-25,566.975295886382
2014-06-26,572.109088239681
2014-06-27,587.412837726236
2014-06-28,596.669853070556
2014-06-29,596.528801665028
2014-06-30,628.344443828611
2014-07-01,647.95295737159
2014-07-02,648.196361499389
2014-07-03,646.892396336743
2014-07-04,634.539406291812
2014-07-05,630.658825765465
2014-07-06,632.895968499708
2014-07-07,625.530785451174
2014-07-08,622.975422529208
2014-07-09,622.641449939472
2014-07-10,616.469304124431
2014-07-11,627.62049409784
2014-07-12,633.597607633924
2014-07-13,631.467011539194
2014-07-14,622.209250732299
2014-07-15,622.808776036507
2014-07-16,618.361162743146
2014-07-17,620.609961820097
2014-07-18,626.236005924076
2014-07-19,628.711433037604
2014-07-20,624.456386692132
2014-07-21,621.048187305604
2014-07-22,622.208343490264
2014-07-23,621.027969716958
2014-07-24,607.870379277514
2014-07-25,601.237468429174
2014-07-26,594.874609089542
2014-07-27,594.253846114118
2014-07-28,584.045690939958
2014-07-29,584.177483920424
2014-07-30,572.508624454618
2014-07-31,579.467405011535
2014-08-01,594.509387171722
2014-08-02,591.525426369931
2014-08-03,585.649255496215
2014-08-04,587.983272732514
2014-08-05,582.506643155125
2014-08-06,581.346168736819
2014-08-07,585.659507431278
2014-08-08,589.997562688479
2014-08-09,588.140764688674
2014-08-10,589.688194729354
2014-08-11,581.726462509917
2014-08-12,568.401886192694
2014-08-13,547.303963458187
2014-08-14,516.245825265764
2014-08-15,504.36934686634
2014-08-16,507.577893268493
2014-08-17,501.378610807111
2014-08-18,472.720501022646
2014-08-19,484.678537671278
