"Group.1","x"
2015-11-11,313.897863521639
2015-11-12,331.463538192194
2015-11-13,332.686163098306
2015-11-14,332.980502892153
2015-11-15,324.759398295917
2015-11-16,325.59721512009
2015-11-17,335.146684358146
2015-11-18,334.033974420278
2015-11-19,327.950701165111
2015-11-20,320.404497337118
2015-11-21,325.71722391009
2015-11-22,323.575213576771
2015-11-23,322.811794231458
2015-11-24,320.487333899424
2015-11-25,325.168137462222
2015-11-26,347.537127674875
2015-11-27,357.110406301965
2015-11-28,355.287440694965
2015-11-29,364.166680210264
2015-11-30,376.714528858972
2015-12-01,362.690782839854
2015-12-02,357.82185762934
2015-12-03,361.708637794181
2015-12-04,362.186746512792
2015-12-05,379.43943730109
2015-12-06,391.307254456167
2015-12-07,393.503572906688
2015-12-08,399.728532963299
2015-12-09,416.770243835299
2015-12-10,415.852735763597
2015-12-11,439.996590169972
2015-12-12,428.571735585042
2015-12-13,435.99359052534
2015-12-14,443.995945881181
2015-12-15,457.90243916191
2015-12-16,455.279241202549
2015-12-17,455.948338632153
2015-12-18,460.960194387069
2015-12-19,461.705151540715
2015-12-20,447.327418093604
2015-12-21,438.221176251819
2015-12-22,437.887535395771
2015-12-23,442.722294948854
2015-12-24,455.786616696764
2015-12-25,454.167577852826
2015-12-26,423.727944660556
2015-12-27,421.293772101188
2015-12-28,423.677393469583
2015-12-29,426.925553518472
2015-12-30,428.045380590208
2015-12-31,427.626742001896
2016-01-01,433.126909124882
2016-01-02,432.775539618743
2016-01-03,429.182783173931
2016-01-04,432.940692966458
2016-01-05,431.705037527514
2016-01-06,431.55061318309
2016-01-07,453.143894716896
2016-01-08,453.114545289715
2016-01-09,448.866592424667
2016-01-10,445.981447194021
2016-01-11,446.031741660986
2016-01-12,442.923564612139
2016-01-13,430.293467763125
2016-01-14,428.769375853903
2016-01-15,391.610790161361
2016-01-16,374.500379439035
2016-01-17,382.521622630854
2016-01-18,383.028458900167
2016-01-19,381.194455738104
2016-01-20,399.712599260743
2016-01-21,411.05657873691
2016-01-22,389.85955001316
2016-01-23,388.737598155694
2016-01-24,398.087551479181
2016-01-25,394.405709536451
2016-01-26,392.92694255941
2016-01-27,393.133289754229
2016-01-28,379.532522606056
2016-01-29,377.276324539896
2016-01-30,377.371664501375
2016-01-31,375.387551971896
2016-02-01,373.130726144514
2016-02-02,373.178104867507
2016-02-03,370.667489047882
2016-02-04,381.172337987451
2016-02-05,385.408038059215
2016-02-06,375.229094145472
2016-02-07,375.875243738521
2016-02-08,374.614245482021
2016-02-09,373.468957621479
2016-02-10,378.838533075188
2016-02-11,377.69019365359
2016-02-12,382.024827959514
2016-02-13,389.704975244757
2016-02-14,400.210134467958
2016-02-15,400.911005547569
2016-02-16,403.940626968201
2016-02-17,415.871378233465
2016-02-18,420.618510489778
2016-02-19,419.422968410667
2016-02-20,432.887816893896
2016-02-21,437.462312049576
2016-02-22,437.390858672035
2016-02-23,423.118410784035
2016-02-24,420.791702858826
2016-02-25,421.821516858056
2016-02-26,425.842921783972
2016-02-27,430.105721067931
2016-02-28,430.343681225889
2016-02-29,436.028733230813
2016-03-01,432.99547004234
2016-03-02,428.296855688958
2016-03-03,420.894945040694
2016-03-04,415.637705053486
2016-03-05,401.277969094229
2016-03-06,406.220311268604
2016-03-07,410.902543012812
2016-03-08,411.443940866083
2016-03-09,411.453435422118
2016-03-10,414.573048122083
2016-03-11,419.536766706319
2016-03-12,412.166934896708
2016-03-13,413.303194138717
2016-03-14,414.074669068382
2016-03-15,415.606745605021
2016-03-16,415.493531228035
2016-03-17,418.029131087153
2016-03-18,410.714914409229
2016-03-19,407.441896157889
2016-03-20,409.621864299132
2016-03-21,409.66885193341
2016-03-22,415.688964624632
2016-03-23,416.711085195535
2016-03-24,415.713824691465
2016-03-25,415.736702236201
2016-03-26,415.920978913507
2016-03-27,420.849975539528
2016-03-28,422.872002354507
2016-03-29,416.511760876708
2016-03-30,413.082717897667
2016-03-31,415.187644489243
2016-04-01,416.002226630674
2016-04-02,418.615222924694
2016-04-03,418.021861797833
2016-04-04,418.613558429639
2016-04-05,421.750657077556
2016-04-06,421.634533414278
2016-04-07,420.462866080701
2016-04-08,420.252703414757
2016-04-09,417.136295078549
2016-04-10,419.890521266139
2016-04-11,421.048803930035
2016-04-12,425.043554277049
2016-04-13,424.241022637896
2016-04-14,424.00293089966
2016-04-15,427.563088741799
2016-04-16,430.146636144021
2016-04-17,427.494270766972
2016-04-18,427.625012613639
2016-04-19,430.553591520146
2016-04-20,439.473432590187
2016-04-21,445.768952429736
2016-04-22,447.338189808264
2016-04-23,448.764869123382
2016-04-24,455.108629809174
2016-04-25,461.533887460993
2016-04-26,466.10953093866
2016-04-27,455.614998046597
2016-04-28,446.635972995625
2016-04-29,451.934475012458
2016-04-30,451.374300610285
2016-05-01,451.443290766465
2016-05-02,444.565376242042
2016-05-03,448.434167230368
2016-05-04,447.450456943847
2016-05-05,447.582791339368
2016-05-06,453.911564798257
2016-05-07,458.461744467264
2016-05-08,457.720740405153
2016-05-09,459.594418351153
2016-05-10,454.600037433785
2016-05-11,453.181538917326
2016-05-12,452.257500835993
2016-05-13,455.271322940208
2016-05-14,455.718636948271
2016-05-15,456.549512885062
2016-05-16,455.966712400104
2016-05-17,453.526930763528
2016-05-18,454.031211408368
2016-05-19,446.765987363806
2016-05-20,442.087939935028
2016-05-21,442.460471763181
2016-05-22,440.319223424236
2016-05-23,441.677858986285
2016-05-24,444.994330430938
2016-05-25,447.797523725875
2016-05-26,452.203201078139
2016-05-27,473.436440272229
2016-05-28,499.968694052708
2016-05-29,516.84320183025
2016-05-30,528.029143863292
2016-05-31,533.904607255431
2016-06-01,535.135878787556
2016-06-02,536.795067563111
2016-06-03,559.724426354208
2016-06-04,574.654580582535
2016-06-05,573.809374005361
2016-06-06,583.536383061722
2016-06-07,579.642105483569
2016-06-08,578.889145769556
2016-06-09,577.038859672951
2016-06-10,577.176951232715
2016-06-11,589.229101894965
2016-06-12,648.602254661743
2016-06-13,692.832110346465
2016-06-14,685.768471568569
2016-06-15,691.239815623167
2016-06-16,748.916882840708
2016-06-17,743.483880983326
2016-06-18,752.093027492014
2016-06-19,755.41881158807
2016-06-20,737.775546914861
2016-06-21,677.587086392014
2016-06-22,635.076877429361
2016-06-23,601.056245733542
2016-06-24,658.950720512
2016-06-25,666.128445620326
2016-06-26,634.623511006958
2016-06-27,642.971871323292
2016-06-28,644.809008041306
2016-06-29,632.386356710417
2016-06-30,656.6141956885
2016-07-01,675.781609602611
2016-07-02,691.284179632653
2016-07-03,669.246207766882
2016-07-04,673.2186770785
2016-07-05,672.104012975042
2016-07-06,674.130036863479
2016-07-07,636.740015446222
2016-07-08,649.38819154134
2016-07-09,648.461237681285
2016-07-10,646.920950104458
2016-07-11,648.390139957701
2016-07-12,659.546531821451
2016-07-13,660.811161860201
2016-07-14,658.864529628375
2016-07-15,664.199085518167
2016-07-16,662.96463661591
2016-07-17,672.478832872375
2016-07-18,675.919177599278
2016-07-19,671.911563997576
2016-07-20,668.284840848188
2016-07-21,664.1190759
2016-07-22,657.293106876021
2016-07-23,653.739131114049
2016-07-24,657.491639021938
2016-07-25,655.914415095667
2016-07-26,651.017168251188
2016-07-27,653.964041280646
2016-07-28,654.689723388118
2016-07-29,655.157761071333
2016-07-30,653.433700686917
2016-07-31,630.697460937535
2016-08-01,617.920312824583
2016-08-02,579.433706095007
2016-08-03,554.751839613375
2016-08-04,571.100964772215
2016-08-05,571.106408286396
2016-08-06,576.373868995833
2016-08-07,590.436157372028
2016-08-08,588.930531780903
2016-08-09,585.313282864667
2016-08-10,591.225173564354
2016-08-11,590.935622051729
2016-08-12,585.864767323729
2016-08-13,585.398960696465
2016-08-14,571.446585461368
2016-08-15,567.351168493917
2016-08-16,571.95047720925
2016-08-17,572.033722915861
2016-08-18,572.058107895868
2016-08-19,571.86657011166
2016-08-20,576.39526743384
2016-08-21,578.416065295556
2016-08-22,580.607730153931
2016-08-23,581.192808449931
2016-08-24,577.971813734125
2016-08-25,574.635962610347
2016-08-26,577.348960455035
2016-08-27,570.596512759972
2016-08-28,571.209581672493
2016-08-29,572.88729303691
2016-08-30,574.867234688708
2016-08-31,571.611676915437
2016-09-01,570.162502770743
2016-09-02,571.064882827875
2016-09-03,579.723541665882
2016-09-04,601.016349293646
2016-09-05,602.635174953229
2016-09-06,606.411917750674
2016-09-07,611.238612257465
2016-09-08,622.629900938403
2016-09-09,620.738828793007
2016-09-10,622.277180047639
2016-09-11,615.635135231319
2016-09-12,606.107567495785
2016-09-13,607.111513641167
2016-09-14,608.564011539715
2016-09-15,606.769467569201
2016-09-16,606.529271724896
2016-09-17,604.196140382438
2016-09-18,606.789023114743
2016-09-19,607.668026651861
2016-09-20,605.212586760757
2016-09-21,595.064688638306
2016-09-22,595.087179747056
2016-09-23,598.364493768465
2016-09-24,600.80599683366
2016-09-25,599.076455649674
2016-09-26,603.429384178264
2016-09-27,603.751163931847
2016-09-28,603.402120670347
2016-09-29,604.213668314583
2016-09-30,605.792493265465
2016-10-01,612.081838207861
2016-10-02,608.665334590111
2016-10-03,610.091508897431
2016-10-04,607.422059013688
2016-10-05,608.950177679868
2016-10-06,609.305841975937
2016-10-07,613.097327175722
2016-10-08,614.196675281174
2016-10-09,612.942893887062
2016-10-10,614.880342419347
2016-10-11,633.63261725257
2016-10-12,635.592802577007
2016-10-13,634.81934253616
2016-10-14,636.540695267417
2016-10-15,637.774725987465
2016-10-16,638.277420722799
2016-10-17,636.001993127326
2016-10-18,635.588212750736
2016-10-19,630.219143530076
2016-10-20,627.987834945201
2016-10-21,629.513250941965
2016-10-22,643.610676402319
2016-10-23,650.006235330944
2016-10-24,648.56470581366
2016-10-25,652.865165850264
2016-10-26,667.033198834042
2016-10-27,680.879405158799
2016-10-28,686.086942507486
2016-10-29,705.030646563389
2016-10-30,700.368155592222
2016-10-31,699.814337307701
2016-11-01,723.148493833597
2016-11-02,727.629953800944
2016-11-03,716.868329331014
2016-11-04,698.491345192125
2016-11-05,702.427495986375
2016-11-06,706.848883904593
2016-11-07,704.402308677438
2016-11-08,708.022146875632
2016-11-09,725.845639193993
2016-11-10,714.146789584972
2016-11-11,715.655581031174
2016-11-12,704.863671191368
2016-11-13,695.368124127743
2016-11-14,702.600080621479
2016-11-15,711.952110649187
2016-11-16,729.273313441563
2016-11-17,741.938824699076
2016-11-18,745.430926832035
2016-11-19,749.204187182806
2016-11-20,736.592967063847
2016-11-21,734.293927912986
2016-11-22,743.92156340434
2016-11-23,739.555442974819
2016-11-24,734.551179155382
2016-11-25,733.815666855597
2016-11-26,729.210710043938
2016-11-27,728.437967248438
2016-11-28,729.439251771806
2016-11-29,730.453439773313
2016-11-30,740.059373064194
2016-12-01,752.018890517215
2016-12-02,768.540984689056
2016-12-03,761.098660118764
2016-12-04,759.303299580771
2016-12-05,750.200173814229
2016-12-06,755.945728963215
2016-12-07,762.522288905465
2016-12-08,768.146432635201
2016-12-09,770.372487740563
2016-12-10,771.454229468069
2016-12-11,768.452191128319
2016-12-12,776.444768858604
2016-12-13,777.815160861083
2016-12-14,777.369758470924
2016-12-15,776.71592082909
2016-12-16,780.618702121632
2016-12-17,787.922558035882
2016-12-18,788.642867365028
2016-12-19,790.580438738979
2016-12-20,794.347655019715
2016-12-21,821.278111341903
2016-12-22,866.082915219083
2016-12-23,903.403841330076
2016-12-24,894.863827591625
2016-12-25,880.007702462549
2016-12-26,898.441533915271
2016-12-27,926.405017235243
2016-12-28,963.17075158166
2016-12-29,965.74626794341
2016-12-30,951.422926894986
2016-12-31,958.662880233889
2017-01-01,984.979384310583
2017-01-02,1016.1511626981
2017-01-03,1023.67974843715
2017-01-04,1091.12357171326
2017-01-05,1019.94101097362
2017-01-06,905.601333934333
2017-01-07,880.457871611472
2017-01-08,909.860368651868
2017-01-09,895.913933593757
2017-01-10,903.949377335222
2017-01-11,816.470974383319
2017-01-12,790.828591360181
2017-01-13,812.450382344507
2017-01-14,825.623921159819
2017-01-15,818.388783339083
2017-01-16,830.302853279875
2017-01-17,889.126799609194
2017-01-18,882.850787930319
2017-01-19,895.781752408
2017-01-20,896.953868929896
2017-01-21,922.800401211403
2017-01-22,920.225686228174
2017-01-23,917.700580708743
2017-01-24,905.229278551389
2017-01-25,894.421448793917
2017-01-26,909.293666150847
2017-01-27,918.240668436924
2017-01-28,917.967681033819
2017-01-29,915.882977664111
2017-01-30,918.259882981347
2017-01-31,950.600935802917
2017-02-01,973.844418171229
2017-02-02,998.991519863597
2017-02-03,1012.02780974997
2017-02-04,1020.91205307569
2017-02-05,1017.14232940771
2017-02-06,1023.10492261729
2017-02-07,1049.97577379507
2017-02-08,1053.89203512632
2017-02-09,1006.74722939686
2017-02-10,981.884794529201
2017-02-11,1009.86415619917
2017-02-12,1002.33908817813
2017-02-13,997.595589609521
2017-02-14,1008.65478591308
2017-02-15,1010.97032000431
2017-02-16,1030.60369111653
2017-02-17,1051.36213773819
2017-02-18,1060.43890914833
2017-02-19,1052.36249860264
2017-02-20,1063.87643025153
2017-02-21,1107.64332151778
2017-02-22,1125.59752078035
2017-02-23,1159.79497274167
2017-02-24,1183.34671322326
2017-02-25,1159.77138613743
2017-02-26,1173.39473150285
2017-02-27,1188.16904124618
2017-02-28,1191.72889214035
2017-03-01,1212.93709208576
2017-03-02,1248.06349569917
2017-03-03,1275.62707809292
2017-03-04,1264.48559788944
2017-03-05,1260.6163325891
2017-03-06,1276.45748067097
2017-03-07,1244.48080016549
2017-03-08,1181.29221588146
2017-03-09,1187.28316249667
2017-03-10,1188.84754066732
2017-03-11,1177.09165774875
2017-03-12,1205.36055768819
2017-03-13,1236.48881216229
2017-03-14,1244.88661655333
2017-03-15,1252.26616537146
2017-03-16,1203.41119913632
2017-03-17,1118.42664047431
2017-03-18,1020.75179263511
2017-03-19,1014.96196879258
2017-03-20,1037.71258175833
2017-03-21,1092.03303962188
2017-03-22,1042.55527674471
2017-03-23,1033.38761794674
2017-03-24,975.506255759104
2017-03-25,930.959542370306
2017-03-26,965.782710856215
2017-03-27,1009.72308948606
2017-03-28,1041.78188946667
2017-03-29,1035.63823920687
2017-03-30,1033.42166457417
2017-03-31,1056.5203831084
2017-04-01,1078.53918640972
2017-04-02,1084.65555908465
2017-04-03,1133.05057480854
2017-04-04,1141.6392824175
2017-04-05,1130.81629496403
2017-04-06,1174.66809640083
2017-04-07,1189.60794668465
2017-04-08,1187.1550063209
2017-04-09,1197.52339241063
2017-04-10,1208.27842314979
2017-04-11,1215.29601896069
2017-04-12,1215.84186620882
2017-04-13,1182.44696738875
2017-04-14,1171.75863339563
2017-04-15,1178.72968583799
2017-04-16,1168.43602870632
2017-04-17,1175.69258179576
2017-04-18,1203.17939564826
2017-04-19,1201.71643084472
2017-04-20,1225.26941564
2017-04-21,1242.71508374806
2017-04-22,1235.21698643236
2017-04-23,1236.76376139625
2017-04-24,1246.57258205882
2017-04-25,1267.92082626451
2017-04-26,1290.89736056021
2017-04-27,1319.93256805292
2017-04-28,1324.26458325653
2017-04-29,1329.76502050882
2017-04-30,1335.13650923167
2017-05-01,1385.05987275118
2017-05-02,1441.59363019535
2017-05-03,1479.58025298639
2017-05-04,1547.25724605674
2017-05-05,1553.33744010597
2017-05-06,1544.78681366486
2017-05-07,1545.14626199111
2017-05-08,1601.07749405847
2017-05-09,1715.42051637681
2017-05-10,1753.38191920271
2017-05-11,1834.79942722972
2017-05-12,1743.19881079097
2017-05-13,1728.12569615604
2017-05-14,1779.75276427764
2017-05-15,1720.6499178266
2017-05-16,1710.33133516757
2017-05-17,1788.05742834174
2017-05-18,1842.45192741715
2017-05-19,1939.7280544066
2017-05-20,1981.03733399792
2017-05-21,2023.79303240299
2017-05-22,2126.56770187743
2017-05-23,2218.62200729722
2017-05-24,2401.95990362785
2017-05-25,2528.29002208472
2017-05-26,2370.99840192847
2017-05-27,2076.90006183903
2017-05-28,2193.2756133025
2017-05-29,2254.47133201292
2017-05-30,2264.99938439458
2017-05-31,2274.2546410525
2017-06-01,2400.90573271674
2017-06-02,2441.54904827299
2017-06-03,2523.75289309049
2017-06-04,2531.59790793632
2017-06-05,2636.58496067785
2017-06-06,2849.76430707014
2017-06-07,2788.48272061222
2017-06-08,2774.09084268826
2017-06-09,2825.93704801375
2017-06-10,2863.47168914493
2017-06-11,2918.06653183951
2017-06-12,2756.50515344799
2017-06-13,2726.19384720764
2017-06-14,2607.39820405986
2017-06-15,2338.89036952132
2017-06-16,2465.43106899181
2017-06-17,2586.69666204736
2017-06-18,2549.32489215458
2017-06-19,2573.97838117083
2017-06-20,2679.91602367604
2017-06-21,2698.72282219396
2017-06-22,2691.15401094056
2017-06-23,2714.55913844076
2017-06-24,2630.19651294125
2017-06-25,2556.51883611924
2017-06-26,2450.5026896325
2017-06-27,2420.66625610417
2017-06-28,2540.48535837125
2017-06-29,2556.45519718347
2017-06-30,2509.85430978049
2017-07-01,2452.05491842847
2017-07-02,2460.78815638562
2017-07-03,2538.05405674063
2017-07-04,2593.79879612868
2017-07-05,2575.71179125757
2017-07-06,2591.32889515375
2017-07-07,2527.02538262326
2017-07-08,2526.62530122417
2017-07-09,2531.91664047646
2017-07-10,2427.77587265333
2017-07-11,2328.26305433847
2017-07-12,2364.37264950868
2017-07-13,2358.16185649042
2017-07-14,2253.14977022889
2017-07-15,2045.56052537931
2017-07-16,1932.06629321375
2017-07-17,2096.93906745583
2017-07-18,2295.59970103833
2017-07-19,2315.64692487847
2017-07-20,2564.58950399403
2017-07-21,2711.64860385958
2017-07-22,2800.17434675826
2017-07-23,2755.69321349181
2017-07-24,2752.94881815861
2017-07-25,2589.48117335
2017-07-26,2496.57806453549
2017-07-27,2594.32812301924
2017-07-28,2747.64269748917
2017-07-29,2704.79875010215
2017-07-30,2683.42246715924
2017-07-31,2781.64084802403
2017-08-01,2749.26073430694
2017-08-02,2711.90493738556
2017-08-03,2755.73553966597
2017-08-04,2850.38275152451
2017-08-05,3207.79856078944
2017-08-06,3229.60513126715
2017-08-07,3336.35587334771
2017-08-08,3415.40402575854
2017-08-09,3333.17255412771
2017-08-10,3403.9843407659
2017-08-11,3540.5205258941
2017-08-12,3813.99131674104
2017-08-13,4035.69663705333
2017-08-14,4218.16949427014
2017-08-15,4125.41861914458
2017-08-16,4200.64967311049
2017-08-17,4335.78242558813
2017-08-18,4207.89971352243
2017-08-19,4036.81882843076
2017-08-20,4062.03428599257
2017-08-21,3994.34234934236
2017-08-22,3956.43151399507
2017-08-23,4147.4279514475
2017-08-24,4215.21296518694
2017-08-25,4353.47457757778
2017-08-26,4316.24610487347
2017-08-27,4332.11086831701
2017-08-28,4316.26728645465
2017-08-29,4501.88894855389
2017-08-30,4576.54029212076
2017-08-31,4694.58381796625
2017-09-01,4828.44280597014
2017-09-02,4635.54532090854
2017-09-03,4560.84273317944
2017-09-04,4292.26946884868
2017-09-05,4306.93520365736
2017-09-06,4542.46103804542
2017-09-07,4593.14053990688
2017-09-08,4425.58017949597
2017-09-09,4290.99205489819
2017-09-10,4182.53860496792
2017-09-11,4205.70230931278
2017-09-12,4226.67799142549
2017-09-13,3899.15520491042
2017-09-14,3540.03551414819
2017-09-15,3473.03956556076
2017-09-16,3675.80500112153
2017-09-17,3655.19161436493
2017-09-18,3982.17247773132
2017-09-19,3945.37187079937
2017-09-20,3929.80053055819
2017-09-21,3757.17341803076
2017-09-22,3616.59210528924
2017-09-23,3740.82323281847
2017-09-24,3686.87673824965
2017-09-25,3854.95903587243
2017-09-26,3911.78833690514
2017-09-27,4080.77918268292
2017-09-28,4181.8891336291
2017-09-29,4153.53627056653
2017-09-30,4288.98448556674
2017-10-01,4303.87003499417
2017-10-02,4397.82207769694
2017-10-03,4295.31293276042
2017-10-04,4235.32368910097
2017-10-05,4272.28818389375
2017-10-06,4366.24870523229
2017-10-07,4363.35219248736
2017-10-08,4523.1049490466
2017-10-09,4676.62849517174
2017-10-10,4800.86440874243
2017-10-11,4802.92269513715
2017-10-12,5234.04961799278
2017-10-13,5630.89533689083
2017-10-14,5692.87657989951
2017-10-15,5590.49879755549
2017-10-16,5673.47085124278
2017-10-17,5595.34792123826
2017-10-18,5417.27247089562
2017-10-19,5670.79685904083
2017-10-20,5845.27285091556
2017-10-21,6065.38922401347
2017-10-22,5905.13387428292
2017-10-23,5821.47843905521
2017-10-24,5621.15624111778
2017-10-25,5593.21374618861
2017-10-26,5859.91451694896
2017-10-27,5800.78961365653
2017-10-28,5735.42686322368
2017-10-29,5949.82313384271
2017-10-30,6123.83861801014
2017-10-31,6284.11312504854
2017-11-01,6570.54056951319
2017-11-02,6991.05954619472
2017-11-03,7251.34903005854
2017-11-04,7299.25083440021
2017-11-05,7438.8665123068
2017-11-06,7184.53264372965
2017-11-07,7140.21035806292
2017-11-08,7409.09925786312
2017-11-09,7221.14501492521
2017-11-10,6853.10049838222
2017-11-11,6446.51269927097
2017-11-12,6059.41494627868
2017-11-13,6488.62067322056
2017-11-14,6625.9772364
2017-11-15,7126.55838234896
2017-11-16,7606.95945798521
2017-11-17,7756.71197013521
2017-11-18,7741.08386571132
2017-11-19,7863.86559722854
2017-11-20,8111.5402961684
2017-11-21,8167.74522222153
2017-11-22,8212.21520371021
2017-11-23,8137.73792846674
2017-11-24,8194.25378734021
2017-11-25,8552.75629474556
2017-11-26,9122.74184329194
2017-11-27,9594.59544726438
2017-11-28,9918.02208065958
